Wiki1k:wikipedia:62034:18:3	-LSB- ... -RSB- The fact that I ask it is in itself significant .
Wiki1k:wikipedia:11968:53:4	At the Battle of Brandywine on September 11 , 1777 , Howe outmaneuvered Washington and marched into the American capital at Philadelphia unopposed on September 26 .
Wiki1k:wikipedia:9258:40:0	Hoy 's post-critique model uses the term ethical resistance .
Wiki1k:wikinews:506849:0:0	Witnesses heard gunshots in a Wal-Mart parking lot in Cedar Park , Texas , near Highway 183 , on Sunday morning .
Wiki1k:wikinews:1500180:1:3	Cars were crushed by trees or flipped over .
Wiki1k:wikipedia:24849:26:0	In 1905 , a U.S. engineering panel was commissioned to review the canal design , which still had not been finalized .
Wiki1k:wikinews:542111:4:5	Following a Chinese time out , China took advantage of a free throw opportunity to narrow the score to 39 -- 37 .
Wiki1k:wikinews:1530921:0:0	A team of researchers from the University of Tennessee , Knoxville , has confirmed that near-Earth asteroid -LRB- 29075 -RRB- 1950 DA is primarily held together by van der Waals forces rather than gravity .
Wiki1k:wikipedia:22576:89:1	Among host cities , Lake Placid , Innsbruck and St. Moritz have played host to the Winter Olympic Games more than once , each holding that honour twice .
Wiki1k:wikipedia:30030:13:2	Apart from Italian issues , the main conditions were determined at personal meetings among the leaders of the `` Big Three '' nations : British Prime Minister David Lloyd George , French Prime Minister Georges Clemenceau , and American President Woodrow Wilson .
Wiki1k:wikinews:729837:0:1	According to Reuters , a witness reported around eight shots fired .
Wiki1k:wikipedia:11145:11:0	In combustion engines , various steps are taken to eliminate a flame .
Wiki1k:wikinews:661122:4:1	Her husband was reported to have survived and be in critical condition .
Wiki1k:wikipedia:6258:28:2	The adoption of such material coincided with other changes in society , including differing agricultural practices , religious beliefs and artistic styles .
Wiki1k:wikipedia:682482:3:2	Social interactions between humans have established an extremely wide variety of values , social norms , and rituals , which together form the basis of human society .
Wiki1k:wikinews:1333196:0:2	The Irish Republican Army -LRB- IRA -RRB- later admitted to the abduction and killing .
Wiki1k:wikinews:930606:1:1	The saola is critically endangered , according to the IUCN Red List of Endangered Species .
Wiki1k:wikipedia:33158:29:2	By this theory , the nation state preserves order in the local society while creating an outlet for aggression through warfare .
Wiki1k:wikipedia:752:3:1	One early sense of the definition of art is closely related to the older Latin meaning , which roughly translates to `` skill '' or `` craft , '' as associated with words such as `` artisan . ''
Wiki1k:wikipedia:19318:41:3	The production was complicated by conflicts between him and Monroe .
Wiki1k:wikinews:1974065:1:2	The plane was significantly damaged and the airport was shut down .
Wiki1k:wikipedia:9472:22:3	In the EU , especially in countries where sovereign debts have increased sharply due to bank bailouts , a crisis of confidence has emerged with the widening of bond yield spreads and risk insurance on credit default swaps between these countries and other EU members , most importantly Germany .
Wiki1k:wikinews:782969:2:2	University would score three tries in the last ten minutes of the first half to go to half time leading 33 points to 10 .
Wiki1k:wikinews:1803882:3:1	Described as impossible to justify and `` blood-curdling '' by the UN Secretary-General , EU Parliamentary President Schulz labelled the attack `` abominable and cowardly -LSB- demonstrating -RSB- the inhuman attitude of the Taliban , their inhuman ideology , their remorseless fanaticism '' , and Indian Nobel Prize-winner Kailash Satyarthi , condemned the attackers as `` enemies of Allah '' and stated : `` The militants , be they Taliban or any other militants , who kill children , are the enemies of humanity .
Wiki1k:wikinews:1126557:2:2	The Government had to be dragged kicking and screaming to do something about alcohol-fuelled violence . ''
Wiki1k:wikinews:520723:12:1	Asked how he felt to have made the semifinals , Brazil Coach Ramon Pereira de Souza said : `` I have no words .
Wiki1k:wikinews:844279:28:3	After Katrina , when another powerful hurricane called Rita approached the same region in September 2005 , evacuation warnings were taken very seriously .
Wiki1k:wikinews:703961:1:2	He also offered a new Mortgage Guarantee , created in conjunction with mortgage lenders -- the scheme would allow them to offer loans to homeowners without the need for a large deposit and offer guarantees to support up to # 130bn of lending for three years beginning in 2014 .
Wiki1k:wikinews:558549:1:3	From 1985 to 1989 he hosted the Miss America Pageant .
Wiki1k:wikipedia:90625:25:2	trans .
Wiki1k:wikinews:506304:3:2	He jokingly commented , `` I 've probably used a little more bug spray over the past few weeks , though . ''
Wiki1k:wikipedia:81859:3:1	He discovered Joule 's first law in 1841 , that the heat which is evolved by the proper action of any voltaic current is proportional to the square of the intensity of that current , multiplied by the resistance to conduction which it experiences .
Wiki1k:wikinews:1276411:0:0	Polls have reportedly only been marred by a small amount of violence while participation has been described as high by reporters .
Wiki1k:wikipedia:8145410:18:0	The Beagle investigated how the atolls of the Cocos -LRB- Keeling -RRB- Islands had formed , and the survey supported Darwin 's theorising .
Wiki1k:wikinews:1210805:1:6	The response he received from Putin was that he was heard and Putin would think about what he said .
Wiki1k:wikipedia:1164:73:1	As of 2016 , there are over 30 companies utilizing AI into the creation of driverless cars .
Wiki1k:wikipedia:90625:25:3	Sam Hamill .
Wiki1k:wikipedia:4699587:16:10	A number of fish have evolved so-called accessory breathing organs that extract oxygen from the air .
Wiki1k:wikipedia:8082:13:2	Secondary sources of diamonds include all areas where a significant number of diamonds have been eroded out of their kimberlite or lamproite matrix , and accumulated because of water or wind action .
Wiki1k:wikipedia:803:113:7	of jumhūr , as above -RRB- .
Wiki1k:wikinews:613848:5:2	Graf 's coaching contracts with the national team and the Capitals both finish at the end of the year , and she is currently negotiating for a new deal with Basketball Australia that may create a situation where she is ineligible to coach for the Capitals because the national team position may become a full time one .
Wiki1k:wikinews:1338290:5:0	Commenting on the illegalization of NPSs , Ng Ser Song , the director of the CNB , had this to say .
Wiki1k:wikinews:922143:4:4	They built on that for a score of 19 -- 13 with 1:00 minute left in the first .
Wiki1k:wikipedia:2200527:128:1	Botha told white South Africans to `` adapt or die '' and twice he wavered on the eve of what were billed as `` rubicon '' announcements of substantial reforms , although on both occasions he backed away from substantial changes .
Wiki1k:wikipedia:24849:26:4	This would create both the largest dam -LRB- Gatun Dam -RRB- and the largest man-made lake -LRB- Gatun Lake -RRB- in the world at that time .
Wiki1k:wikipedia:125293:30:6	Natural bronze , a type of copper made from ores rich in silicon , arsenic , and -LRB- rarely -RRB- tin , came into general use in the Balkans around 5500 BC .
Wiki1k:wikinews:1318988:1:0	Marco Gusmini , 21 , died after part of the wood of the crucifix splintered and broke , sending it , along with the attached statue of Jesus Christ , toppling to the ground .
Wiki1k:wikinews:1200078:21:0	Brandist : Russia does not have a unified or stable ` public opinion ' any more than anywhere else .
Wiki1k:wikipedia:32917:45:1	The Walt Disney Family Museum acknowledges that ethnic stereotypes common to films of the 1930s were included in some early cartoons .
Wiki1k:wikipedia:19728:27:0	Religious groups have differing views on the legitimacy of polygyny .
Wiki1k:wikinews:563864:1:4	We have been warning for a year .
Wiki1k:wikipedia:6037917:14:3	Islamic theology says that all of God 's messengers preached the message of Islam -- submission to the will of God .
Wiki1k:wikinews:506849:0:1	Police arrested eighteen year-old Soloman Onwukaife at the scene .
Wiki1k:wikipedia:22576:47:6	The opening ceremony of the Beijing Games reportedly cost $ 100 million , with much of the cost incurred in the artistic segment .
Wiki1k:wikinews:785633:0:4	The report describes the changes in gender relations in Iceland as `` promising '' in terms of impact at work and at home .
Wiki1k:wikipedia:18945005:59:5	To commemorate Din-e-Ilahi , he changed the name of Prayag to Allahabad -LRB- pronounced as ilahabad -RRB- in 1583 .
Wiki1k:wikinews:785620:5:0	Economic well being plays a role in the number of children a woman has .
Wiki1k:wikinews:1159073:3:1	She is in custody pending indictment and trial , but any eyewitness evidence may be tainted because her image has been widely published .
Wiki1k:wikinews:1255035:25:0	It was a great honor to work as a staff member for Congressman Burton .
Wiki1k:wikipedia:27862:121:1	A large infrastructure project worth $ 1 billion and known as Clearways was completed in 2014 with the purpose of easing railway congestion .
Wiki1k:wikinews:744655:3:0	Sahkalin Island was under a tsunami warning on Friday , however , it was lifted soon after .
Wiki1k:wikinews:578671:26:0	Johnson : Well , we 've created statewide organizations .
Wiki1k:wikinews:1255035:51:2	I had found through interaction with the governor 's staff that the governor -LSB- Mike Pence -RSB- was pretty displeased with what was going on the legislature , particularly in the House of Representatives .
Wiki1k:wikinews:575615:6:1	His speech was interrupted by a protester who shouted `` Climate change caused Sandy !
Wiki1k:wikipedia:2200527:128:4	The government 's stance was that they would not contemplate negotiating until those organisations `` renounced violence '' .
Wiki1k:wikipedia:14361:48:0	Organic acids comprise most of the acids in honey , accounting for 0.17 -- 1.17 % of the mixture , with gluconic acid formed by the actions of an enzyme called glucose oxidase as the most prevalent .
Wiki1k:wikinews:1003226:0:2	According to CNN , it is unclear if Shinawatra will be her party 's choice to as a candidate in the elections .
Wiki1k:wikipedia:29992:10:0	Many of the words derived by TDK coexist with their older counterparts .
Wiki1k:wikinews:618498:0:0	North Korea has successfully launched a long range rocket .
Wiki1k:wikipedia:2408:28:0	Flicker noise is electronic noise with a 1 / ƒ frequency spectrum ; as f increases , the noise decreases .
Wiki1k:wikipedia:11968:53:6	Meanwhile , to the north , Burgoyne was beyond the reach of help from Howe , trapped and forced to surrender after the Battles of Saratoga .
Wiki1k:wikinews:1255035:51:6	I worked with Senator -LSB- Dennis -RSB- Kruse , who had told me that Senator -LSB- David -RSB- Long had wanted to control that process and have Senator Mike Young introduce the amendment on the floor that would restore the second sentence so that we could adopt the entire amendment and send it to the voters .
Wiki1k:wikinews:1162519:2:0	Russell Brand -- who has spoken publicly of his use of drugs -- said : `` Almost 2,000 young people die in the UK each year from taking illegal drugs .
Wiki1k:wikipedia:1979299:19:1	Tombs from the time of Menkaure include the mastabas of the royal chamberlain Khaemnefert , the King 's son Khufudjedef was master of the royal largesse , and an official named Niankhre .
Wiki1k:wikipedia:14914:15:4	Too close a spacing caused the fibres to break while too distant a spacing caused uneven thread .
Wiki1k:wikipedia:7567080:77:5	Contemporary Lutheran scholarship , however , has found a different reality in Luther .
Wiki1k:wikinews:771092:2:1	The latest Transparency International report on global corruption says Moldovan citizens report the second most widespread bribery of a European country .
Wiki1k:wikinews:1361108:1:7	However , the update also said he was `` comfortable and stable '' .
Wiki1k:wikinews:1823406:12:0	`` My only thought are with the passengers and my crew '' said AirAsia boss Tony Fernandes .
Wiki1k:wikipedia:6037917:14:0	Muslims identify the prophets of Islam -LRB- Arabic : أنۢبياء anbiyāʾ -RRB- as those humans chosen by God to be his messengers .
Wiki1k:wikinews:1520310:2:0	In regards to the humanitarian aid operation , which had already started before Obama made the announcement , he said , `` Second , at the request of the Iraqi government -- we 've begun operations to help save Iraqi civilians stranded on the mountain . ''
Wiki1k:wikinews:1287233:2:1	Wadewitz 's own work to address systemic bias as an article contributor included improving English Wikipedia articles relating to women , including :
Wiki1k:wikipedia:14914:81:1	The population of England had more than doubled from 8.3 million in 1801 to 16.8 million in 1850 and , by 1901 , had nearly doubled again to 30.5 million .
Wiki1k:wikinews:973989:0:2	Target retail stores opened across the country at 8pm -LRB- local time -RRB- on Thursday evening .
Wiki1k:wikipedia:19318:41:1	It was based on Terence Rattigan 's The Sleeping Prince , a play about an affair between a showgirl and a prince in the 1910s .
Wiki1k:wikinews:524798:2:0	According to the UN , the convention intends to grant the workers several rights .
Wiki1k:wikipedia:106539:89:1	Prior to the adoption of the ADIC concept , the status of the defence industry base in each of the ASEAN member states was at disparate level .
Wiki1k:wikinews:1255035:98:2	What was it about your district that made it unique in that it decided to merge ?
Wiki1k:wikipedia:768413:6:4	The stapes is the smallest named bone in the body .
Wiki1k:wikinews:1117100:1:0	The constitution recognises Islam as the religion of Tunisia but also includes provisions guaranteeing freedom of conscience and equality between men and women .
Wiki1k:wikipedia:54225:8:0	Despite the fact that the Vishnu Purana describes that Vishnu manifests as Brahma in order to create and as Rudra -LRB- Shiva -RRB- in order to destroy , Vaishnavism generally does not acknowledge the Trimurti concept .
Wiki1k:wikinews:1345663:3:2	`` The 40 foot sperm whale will make a spectacular exhibit once the fat and muscle is removed , and the town is asking museums and other organizations that could use a whale skeleton to contact the town for further details . ''
Wiki1k:wikipedia:199169:4:0	His family 's high rank enabled Ibn Khaldun to study with the best teachers in Maghreb .
Wiki1k:wikinews:2020487:1:4	I will greatly miss his smile and his spirit .
Wiki1k:wikinews:516409:1:1	She led her team on defense with half the team 's rebounds , pulling down 14 of them .
Wiki1k:wikinews:1005448:0:1	It is also alleged to have pledged upwards of # 3 million into tobacco firms .
Wiki1k:wikinews:1925900:0:1	Comparing to air pollution exposure in the three days prior to death the scientists noticed an increase of 20 % for deaths amongst those exposed to high nitrogen dioxide .
Wiki1k:wikinews:2108202:5:2	But with regard to addressing an epidemic , which is what we 've seen in Scott County , which is unprecedented in any rural part of the country .
Wiki1k:wikinews:571821:7:1	`` We have to be prepared for the worst here .
Wiki1k:wikipedia:27827075:25:1	The grandmother forces Eréndira to repay the debt by becoming a prostitute as they travel the road as vagrants .
Wiki1k:wikinews:1450600:10:2	We might give you that , '' which old an old database programming tool .
Wiki1k:wikinews:575615:6:2	Let 's get real ! ''
Wiki1k:wikinews:563864:1:3	We will not accept any procrastination in this matter , we can not continue like that .
Wiki1k:wikipedia:18945847:74:1	Despite the fall in record sales throughout the music industry , hip-hop has remained a popular genre , with hip-hop artists still regularly topping the Billboard 200 Charts .
Wiki1k:wikipedia:390875:68:1	São Paulo is Brazil 's highest GDP city and the 10th largest in the world , using Purchasing power parity .
Wiki1k:wikinews:1871636:3:0	Yasuhiro Yamashita , a fellow Judoka who fought Saito in three consecutive All-Japan judo championship finals , and who also won gold at the 1984 games , commented on his death , `` He was my lifetime rival .
Wiki1k:wikinews:1268737:1:2	For a second time , WBC failed to appear .
Wiki1k:wikinews:783203:6:1	Two-thirds said they felt uncomfortable raising safety issues .
Wiki1k:wikipedia:19356:37:0	Mental disorders can arise from multiple sources , and in many cases there is no single accepted or consistent cause currently established .
Wiki1k:wikipedia:803:1:3	Modern Standard Arabic largely follows the grammatical standards of Quranic Arabic and uses much of the same vocabulary .
Wiki1k:wikipedia:22984:74:2	A few hunters have found and killed individuals since then , but the subspecies ' prospects remain bleak .
Wiki1k:wikipedia:308:1:1	He established a library in the Lyceum which aided in the production of many of his hundreds of books .
Wiki1k:wikipedia:13277:39:0	Charles V continued to battle the French and the Protestant princes in Germany for much of his reign .
Wiki1k:wikipedia:14914:81:0	According to Robert Hughes in The Fatal Shore , the population of England and Wales , which had remained steady at six million from 1700 to 1740 , rose dramatically after 1740 .
Wiki1k:wikipedia:90625:25:1	The Essential Bashō .
Wiki1k:wikipedia:1239:3:0	H.G. Wells wrote of Ashoka in his book The Outline of History : `` Amidst the tens of thousands of names of monarchs that crowd the columns of history , their majesties and graciousnesses and serenities and royal highnesses and the like , the name of Ashoka shines , and shines , almost alone , a star . ''
Wiki1k:wikinews:997438:3:3	Men 's team goalkeepers are invariably way over six feet at the top level .
Wiki1k:wikipedia:29219:29:0	Consequently , the method is often called `` core-and-flake '' .
Wiki1k:wikinews:613848:5:1	The previous Australian women 's national basketball team coach , Jan Stirling , has suggested perhaps Graf should take leave from the team during Olympic and World Championship years , as part of analysis following the national team 's performance at the London Olympics .
Wiki1k:wikipedia:17914:47:3	The Allgemeine musikalische Zeitung gushed , `` inexhaustible genius had shown us a new world , '' and Carl Czerny wrote that his symphony `` breathes such a fresh , lively , indeed youthful spirit ... so much power , innovation , and beauty as ever -LSB- came -RSB- from the head of this original man , although he certainly sometimes led the old wigs to shake their heads . ''
Wiki1k:wikinews:753302:1:2	So far , they have raised over A$ 12,400 .
Wiki1k:wikinews:1983793:2:2	No one else has been suspended .
Wiki1k:wikipedia:765:57:2	The selective termination of a female fetus is most common .
Wiki1k:wikinews:578671:26:1	There 's a tremendous amount of interest .
Wiki1k:wikipedia:27553:19:0	Sets alone .
Wiki1k:wikinews:2187955:0:1	The accident happened near Scionzier , France ; reportedly he may have hit a curb .
Wiki1k:wikipedia:9472:22:1	This included eurozone members Greece , Ireland and Portugal and also some EU countries outside the area .
Wiki1k:wikinews:1370196:4:1	During that time , North Korean radio broadcast an Unhasu Orchestra performance , seemingly to disprove the reports , but Hyon 's execution was not disproved .
Wiki1k:wikinews:1267722:2:0	In the 1980s , Indonesia and the United States entered into a pact to save the animal .
Wiki1k:wikipedia:21133:64:1	This British deployment forms part of a four-battle group -LRB- four-battalion -RRB- deployment by various allies , NATO Enhanced Forward Presence , one each spread from Poland -LRB- the Poland-deployed battle group mostly led by the U.S. -RRB- to Estonia .
Wiki1k:wikinews:660841:0:1	Hayrikyan was transported to hospital and his state is stable .
Wiki1k:wikinews:1350595:0:0	The USA Freedom Act , introduced in to the US House of Representatives as HR 3361 and to the US Senate as S. 1599 , on Thursday passed out of House Permanent Select Committee on Intelligence and on to the House floor .
Wiki1k:wikinews:676196:0:2	Bryce stated that `` A very special thing for me was being at North Wagga Wagga this morning , to see people again whom I meet almost a year ago after the devastation of the floods in that part of the city , -LSB- ... -RSB- So many people have a long way to recover but their spirit , resilience , courage and determination , what they 've been though , is a source for inspiration to all of us . ''
Wiki1k:wikinews:1255035:40:3	My brother Stephen is not used to talking to the media and knows that he misspoke when he made that characterization .
Wiki1k:wikipedia:6678:41:3	These territories are marked by urine spraying , by rubbing objects at head height with secretions from facial glands , and by defecation .
Wiki1k:wikipedia:26513034:90:2	Any number of dimensions is valid for the set as long as one uses the same number of dimensions for the coordinate subspaces and projections .
Wiki1k:wikipedia:19283335:35:2	On the contrary , the present depression is a collapse resulting from these long-term trends .
Wiki1k:wikipedia:105219:1:3	In the developing world nearly 20 % of cancers are due to infections such as hepatitis B , hepatitis C and human papillomavirus -LRB- HPV -RRB- .
Wiki1k:wikipedia:90625:26:5	ISBN 978-0-7914-6166-2 .
Wiki1k:wikinews:759876:1:0	The units work by emitting a high-pitched buzz , similar to that of a mosquito , which is generally only audible to those under the age of about 24 .
Wiki1k:wikipedia:9258:40:2	Hoy describes Levinas 's account as `` not the attempt to use power against itself , or to mobilize sectors of the population to exert their political power ; the ethical resistance is instead the resistance of the powerless '' -LRB- 2004 , p. 8 -RRB- .
Wiki1k:wikipedia:23366462:9:2	The flies and moths along with the fleas evolved from the Mecoptera .
Wiki1k:wikipedia:145429:39:4	The great temptation for a translator is to say the unsaid things , and Tyler never gives in to it . ''
Wiki1k:wikipedia:14914:3:2	The precise start and end of the Industrial Revolution is still debated among historians , as is the pace of economic and social changes .
Wiki1k:wikinews:784497:5:3	Monitoring at the site has been increased since the original leak 's discovery two weeks ago .
Wiki1k:wikinews:659267:1:0	Damage was also reported in Georgia , where a tornado caused extensive damage in Adairsville , and one person was reported killed .
Wiki1k:wikipedia:21944:20:6	Many arthropods have well-developed sensory organs , including compound eyes for vision and antennae for olfaction and pheromone sensation .
Wiki1k:wikinews:1575176:22:3	So you have to build the stage -LSB- ... -RSB- you 're going to perform on .
Wiki1k:wikipedia:689:53:2	On 28 May 2005 , he received the Christmas Humphreys Award from the Buddhist Society in the United Kingdom .
Wiki1k:wikipedia:34258:32:2	The earliest known specific discussion of yoga in the Buddhist literature , as understood in modern context , is from the third - to fourth-century CE scriptures of the Buddhist Yogācāra school and fourth - to fifth-century Visuddhimagga of Buddhaghosa .
Wiki1k:wikinews:783720:0:0	Reports say anywhere between 100 and 1,300 people were killed in Wednesday 's alleged chemical attack , but there are no reports of injuries or deaths in yesterday 's bombings .
Wiki1k:wikipedia:5052533:6:1	As a joke , he claimed that these were the lost works of -LRB- what he claimed was -RRB- a newly discovered 17th-century Vaiṣṇava poet Bhānusiṃha .
Wiki1k:wikipedia:783:62:2	Perhaps more likely , the successors may have seen possession of the body as a symbol of legitimacy , since burying the prior king was a royal prerogative .
Wiki1k:wikipedia:25507:110:1	About 200,000 -- 250,000 adult males in Rome received the dole , amounting to about 33 kg .
Wiki1k:wikipedia:30636:0:3	It is also considered a war crime under the laws of war when used to target non-combatants , such as civilians , neutral military personnel , or enemy prisoners of war .
Wiki1k:wikipedia:5042951:74:0	By 2010 , with 111 countries surveyed , Gallup determined that there was a substantial decrease since 2007 -- 08 in the number of Americans and Europeans who viewed global warming as a serious threat .
Wiki1k:wikinews:551780:1:0	The researchers conducted a comparison of the environmental impact of electric cars in view of different ratios of green-to-fuel electricity energy sources .
Wiki1k:wikinews:844279:30:0	Morrissey : I 'm sure that the evacuation was costly , but it probably saved many lives .
Wiki1k:wikipedia:3921:7:3	Whichever team got the most points won the game .
Wiki1k:wikinews:2180975:1:1	Senior Crown Prosecutor Peter Rose QC supported the decision made by Judge Pullen saying , `` Given the history of the prisoner Bayley , the only finding available to the court is that the prisoner represents a serious danger to the community '' .
Wiki1k:wikinews:762751:2:4	California Governor Jerry Brown said : `` I have directed the California Department of Public Health to advise the state 's counties they must begin issuing marriage licenses to same-sex couples in California as soon as the Ninth Circuit confirms the stay is lifted '' .
Wiki1k:wikinews:1157270:1:2	Once the proposed amendment has passed those hurdles , then the amendment goes to Indiana voters who vote yea or nay on the amendment .
Wiki1k:wikipedia:162276:12:4	Painting became a way for Kahlo to explore questions of identity and existence , and she later stated that the accident and the isolating recovery period made her desire , `` to begin again , painting things just as I saw them with my own eyes and nothing more . ''
Wiki1k:wikinews:2026221:2:2	He also said that Australia had `` lost a unique and great Australian '' .
Wiki1k:wikinews:1792036:0:0	On Monday , the Palestinian National Authority -LRB- PA -RRB- was granted the status of an Observer State in the International Criminal Court -LRB- ICC -RRB- in The Hague .
Wiki1k:wikipedia:26683:5:4	When Kubrick was 12 , his father Jack taught him chess .
Wiki1k:wikipedia:8082:75:0	The identification of stolen diamonds presents a set of difficult problems .
Wiki1k:wikinews:1252729:5:0	Brockie said in 2009 `` I am one of the blessed people that gets to do what I love to do for a living . ''
Wiki1k:wikinews:782769:4:1	The country also banned `` homosexual propaganda . ''
Wiki1k:wikinews:684889:1:1	Peters finished the Super-G with a time of 1:18.95 in the men 's sitting group for a 22 place finish in a field of 25 skiers .
Wiki1k:wikinews:786276:4:2	That year , the Married Women 's Property Act was passed in New York .
Wiki1k:wikipedia:21995:3:1	From the window he often saw British soldiers firing at the demonstrators , men and women .
Wiki1k:wikipedia:15251:37:0	In December 2015 , the United States Congress adopted a legislation authorizing the 2010 Quota and Governance Reforms .
Wiki1k:wikipedia:19003265:53:2	Most telescopic data was fairly limited until the advent of the Hubble Space Telescope and large ground-based telescopes with adaptive optics -LRB- AO -RRB- .
Wiki1k:wikinews:784497:5:2	Highly radioactive material was dripping out , but TEPCO says the leak is now fixed .
Wiki1k:wikipedia:844:51:2	Museumplein hosts various museums , including the Rijksmuseum , Van Gogh Museum , and Stedelijk Museum .
Wiki1k:wikinews:516006:0:2	When Smith did get going , she scored 98 out of 100 , having perfect for the first 8 shots .
Wiki1k:wikinews:1895169:8:3	Fullard said de Kock had also directly assisted in retrieving two bodies .
Wiki1k:wikinews:754636:2:0	-LRB- -LRB- WN -RRB- -RRB- You study the emergence of the periodical cicadas .
Wiki1k:wikipedia:22576:47:4	The host nation then presents artistic displays of music , singing , dance , and theatre representative of its culture .
Wiki1k:wikinews:890253:3:1	The win also clinched the Manufacturers ' Championship for Chevrolet , the eleventh consecutive title for the American-based manufacturer .
Wiki1k:wikinews:1017420:2:1	Contrasting current `` me first politics '' against concerns of ordinary Scots , the launch video 's opening , monochrome half , stresses everyday common concerns : `` Will I have a pension I can survive on when I retire ? ''
Wiki1k:wikinews:1268737:1:0	On Thursday , the Church renewed its threats to picket the school , saying again via it 's twitter account `` Is tomorrow when Westboro Baptist will picket Margaret River Senior High School ?
Wiki1k:wikipedia:44888:18:2	He also composed the song Du bist die Ruh ' -LRB- You are stillness/peace , D. 776 -RRB- during this year .
Wiki1k:wikipedia:26962:14:1	In the Lorentzian case , one can then obtain relativistic interval conservation and a certain finite limiting speed .
Wiki1k:wikipedia:25936:81:2	Located in Cinelândia , the National Library was originally created by the King of Portugal , in 1810 .
Wiki1k:wikipedia:9426:23:3	Planck 's theory was based on the idea that black bodies emit light -LRB- and other electromagnetic radiation -RRB- only as discrete bundles or packets of energy .
Wiki1k:wikinews:757610:0:1	Prince Philip , who is aged 92 , was hospitalised on June 6 to be given exploratory surgery on his abdomen .
Wiki1k:wikipedia:783:62:1	According to Aelian , a seer called Aristander foretold that the land where Alexander was laid to rest `` would be happy and unvanquishable forever '' .
Wiki1k:wikipedia:768413:6:0	The middle ear lies between the outer ear and the inner ear .
Wiki1k:wikinews:1361108:3:8	Some of Stephen 's words will stay with me and others forever and they are words to live by -- ` life is n't measured in time , it 's measured in achievements ' . ''
Wiki1k:wikipedia:16016:48:6	The present age is one of sorrow and misery .
Wiki1k:wikinews:1200078:11:1	It 's partly because Russia is bigger and better equipped , partly because Russia has bases in Ukraine , and partly because Russia is relatively united .
Wiki1k:wikinews:1544371:3:1	They say they did n't hoist any flag and did n't paint the flag . ''
Wiki1k:wikinews:638525:0:1	Her victory came in the same year she aided her team in winning a gold medal at the 2012 Summer Olympics and where she personally contributed five goals in her team 's effort .
Wiki1k:wikinews:2020487:1:1	Hardman was chosen to be the bands lead singer by Simmons .
Wiki1k:wikinews:922143:9:2	With 2:47 left , Getafe made another substitution , taking Swiss international Maurice Amacher out .
Wiki1k:wikinews:1017420:2:3	, `` Why is it always the poor , the disabled , and immigrants who get the blame ? ''
Wiki1k:wikinews:1038856:2:1	His brilliance was put into practice at Bletchley Park during the Second World War where he was pivotal to breaking the Enigma code , helping to end the war and save thousands of lives .
Wiki1k:wikipedia:211583:3:2	Dubai was rated as one of the best places to live in the Middle East by U.S. global consulting firm Mercer .
Wiki1k:wikipedia:1979299:23:3	The commonly held belief of slaves building the pyramids was likely to have been popularized by Hollywood films based on the original archaeological and anthropological opinion that they could not have been built without forced labor .
Wiki1k:wikinews:1198120:0:2	The local municipal government accuses `` Xinjiang separatist forces '' for the attack .
Wiki1k:wikipedia:11884:42:7	Feminine nouns are not declined in the singular .
Wiki1k:wikinews:783912:2:1	German news site Mittelbayerische reports a price tag of $ 20,000 -LRB- US$ 26,000 -RRB- apiece .
Wiki1k:wikinews:917714:4:1	Bauer 's CEO who addressed the staff on Monday continued , saying `` it makes sense to bring the staff creating these young women 's lifestyle titles together .
Wiki1k:wikipedia:12281:32:0	Identity/contradiction .
Wiki1k:wikinews:516039:1:0	In spite of this growth , numerous risks still lurk around the corner , said Balisacan .
Wiki1k:wikipedia:16016:90:0	The Jain tower in Chittor , Rajasthan , is a good example of Jain architecture .
Wiki1k:wikinews:2161537:2:0	Palmyra is also a UNESCO World Heritage Site and is home to a variety of ruins , including a Roman colonnaded street .
Wiki1k:wikinews:1337403:0:0	Carlton Lindbergh Johnson , a 77-year-old pastor , was found guilty on three charges of raping and sexually abusing minors yesterday in Muskegon , Michigan .
Wiki1k:wikipedia:27862:126:0	The city also has an `` urban forest growth strategy '' , in which it aims to regular increase the tree coverage in the city by frequently planting trees with strong leaf density and vegetation to provide cleaner air and create moisture during hot weather , thus lowering city temperatures .
Wiki1k:wikipedia:13777:31:2	The achievable limit for the HAMR technology in combination with BPR and SMR may be 10 Tbit/in2 , which would be 20 times higher than the 500 Gbit/in2 represented by 2013 production desktop HDDs .
Wiki1k:wikipedia:19827803:6:4	Together with the Scalidophora -LRB- formerly Cephalorhyncha -RRB- , the Nematoida form the clade Cycloneuralia , but much disagreement occurs both between and among the available morphological and molecular data .
Wiki1k:wikipedia:8311:46:2	A discovery of features in a Tyrannosaurus rex skeleton provided evidence of medullary bone in extinct dinosaurs and , for the first time , allowed paleontologists to establish the sex of a fossil dinosaur specimen .
Wiki1k:wikipedia:19685:27:1	In general , `` twentieth-century theories have tended to see myth as almost anything but an outdated counterpart to science -LSB- ... -RSB- .
Wiki1k:wikipedia:1904053:10:1	Marx believed that the capitalist bourgeois and their economists were promoting what he saw as the lie that `` The interests of the capitalist and of the worker are ... one and the same '' ; he believed that they did this by purporting the concept that `` the fastest possible growth of productive capital '' was best not only for the wealthy capitalists but also for the workers because it provided them with employment .
Wiki1k:wikinews:757610:3:1	`` The Duke has expressed his thanks and appreciation to medical staff at the London Clinic and the many members of the public who have sent good wishes '' , the statement added .
